video_id,channel_name,title,published_at,view_count,like_count,comment_count,clickbait_score,clickbait_level,engagement_rate_%
QHLKVvBSdLo,KanalZero,"DLACZEGO PODATKI OD WYNAGRODZEŃ SĄ ZŁE, A OD WYDATKÓW - LEPSZE | GOSPODARCZE ZERO #19",2024-06-07T13:13:53Z,38908,1768,130,3,2. Lekki marketing newsowy,4.54
qk_X7Em-mak,KanalZero,"SPOOFING - JAK DZIAŁA, NA CO ZWRACAĆ UWAGĘ I JAK SIĘ NIE DAĆ OSZUKAĆ? | TECHNOLOGICZNE ZERO #4",2024-06-07T11:00:51Z,42723,1765,142,3,2. Lekki marketing newsowy,4.13
d9HaRX0wEuQ,KanalZero,ZERO EKRANOWE #16: TOMASZ RACZEK O FILMACH „JEDNO ŻYCIE” I „KOLORY ZŁA: CZERWIEŃ”,2024-06-07T09:39:02Z,35366,1187,130,3,2. Lekki marketing newsowy,3.36
FnlX2len_3U,KanalZero,7:00 - WARGA I TEDE - POBUDKA!,2024-06-07T08:18:51Z,75557,2179,146,2,1. Rzetelny / Neutralny,2.88
uiRzIPa31qw,KanalZero,"DEBATA PRZEDWYBORCZA: JAKI, WAWRYKIEWICZ, SZEJNA, DZIAMBOR, WIPLER",2024-06-06T20:18:44Z,257699,7518,1910,2,1. Rzetelny / Neutralny,2.92
qHU0PYts04c,KanalZero,DLACZEGO LICZBA WYPADKÓW ROŚNIE? PRAWNE ASPEKTY ZDARZEŃ DROGOWYCH | NIEPOPRAWNIK #16,2024-06-06T16:47:01Z,61954,2088,338,3,2. Lekki marketing newsowy,3.37
7DepcZzMHeE,KanalZero,PATEC ODPOWIADA NA WASZE PYTANIA!,2024-06-06T14:04:05Z,75609,1449,25,3,2. Lekki marketing newsowy,1.92
Bt7weFICjz0,KanalZero,POLSCY ŻOŁNIERZE ZAKUCI W KAJDANKI NA GRANICY Z BIAŁORUSIĄ - ROBERT MAZUREK KOMENTUJE,2024-06-06T11:36:07Z,837363,65667,11586,2,1. Rzetelny / Neutralny,7.84
7f7ejkr3els,KanalZero,PATEC O SAMOTNOŚCI W PODRÓŻY,2024-06-06T09:26:25Z,50330,696,17,1,1. Rzetelny / Neutralny,1.38
oH2Xq_DjWFg,KanalZero,DLACZEGO NAŁOGOWI HAZARDZIŚCI NISZCZĄ ŻYCIE SWOJE I SWOICH BLISKICH | NAUKOWE ZERO #18,2024-06-06T09:10:02Z,70708,2799,320,2,1. Rzetelny / Neutralny,3.96
z61tzoafxqE,KanalZero,7:00 - IZA KRZAN I TEDE - POBUDKA!,2024-06-06T07:51:59Z,80199,2011,126,2,1. Rzetelny / Neutralny,2.51
qVRMy2SBxrk,KanalZero,GODZINA ZERO #42: IZA KRZAN I PATEC,2024-06-05T20:50:35Z,827433,19254,490,3,2. Lekki marketing newsowy,2.33
95tue5wmaHo,KanalZero,OTO PRZYSZŁY PREZYDENT? KARIERA MARCINA MASTALERKA,2024-06-05T16:12:35Z,178487,5802,623,4,2. Lekki marketing newsowy,3.25
KN95JbpdAkU,KanalZero,SPRAWDZAMY SYTUACJĘ NA GRANICY Z BIAŁORUSIĄ. STREFA BUFOROWA - CZY NALEŻY SIĘ JEJ BAĆ?,2024-06-05T13:44:32Z,228164,8151,837,3,2. Lekki marketing newsowy,3.57
n2VV5ejz1d4,KanalZero,ZERO ŚCIEMY #11: JAK ZDOBYĆ WYMARZONĄ PRACĘ? JAK ZATRUDNIĆ IDEALNEGO PRACOWNIKA?,2024-06-05T11:39:18Z,45396,1550,178,4,2. Lekki marketing newsowy,3.41
wvMzkBJVBck,KanalZero,ILE KOSZTUJE LECZENIE ONKOLOGICZNE W POLSCE? | ZERO ZNIECZULENIA #14,2024-06-05T09:00:51Z,45579,1921,298,3,2. Lekki marketing newsowy,4.21
8DRAoRhohPM,KanalZero,7:00 - IZA KRZAN I WUWUNIO - POBUDKA!,2024-06-05T07:49:56Z,97091,4288,128,2,1. Rzetelny / Neutralny,4.42
OpWt1wZCq1I,KanalZero,GODZINA ZERO #41: KRZYSZTOF STANOWSKI I VINCENT V. SEVERSKI,2024-06-04T20:35:48Z,252820,5798,713,3,2. Lekki marketing newsowy,2.29
IoE-I3wvBhk,KanalZero,JANUSZ REWIŃSKI NIE ŻYJE. CEZARY PAZURA I OLGA LIPIŃSKA WSPOMINAJĄ IKONĘ SATYRY,2024-06-04T17:15:22Z,386907,12970,1328,2,1. Rzetelny / Neutralny,3.35
xE0mkGPwRq0,KanalZero,POLSKIE OFIARY HAMASU. IZRAEL POTWIERDZA ŚMIERĆ ZAKŁADNIKÓW.,2024-06-04T17:02:28Z,32250,1830,391,3,2. Lekki marketing newsowy,5.67
ct0nEoNsyLE,KanalZero,POMNIK STRAŻY GRANICZNEJ W MICHAŁOWIE - ROBERT MAZUREK KOMENTUJE,2024-06-04T14:02:11Z,426831,30271,4054,2,1. Rzetelny / Neutralny,7.09
1ZHhKBDmmPs,KanalZero,ZWIERZĘCE VOODOO - KONTROLUJĄ UMYSŁ OFIARY NA ODLEGŁOŚĆ? | GATUNEK ZERO #18,2024-06-04T09:00:02Z,28662,2182,153,3,2. Lekki marketing newsowy,7.61
WXvKHkfr4VI,KanalZero,7:00 - GAPEK I MONIKA GOŹDZIALSKA - POBUDKA!,2024-06-04T07:47:20Z,55807,1239,237,2,1. Rzetelny / Neutralny,2.22
YDB3S4ZGNlg,KanalZero,GROUND ZERO #19: DYSKUSJA O STRATEGII - STRATEGIC ARK 2024,2024-06-03T19:52:22Z,138139,3737,398,3,2. Lekki marketing newsowy,2.71
Gk_ChB45mqw,KanalZero,GODZINA ZERO #40: PRAWDZIWE ŻYCIE NA GRANICY POLSKO-BIAŁORUSKIEJ - JACEK SŁOMA,2024-06-03T18:54:52Z,337535,12514,1189,3,2. Lekki marketing newsowy,3.71
owgfd15eQVo,KanalZero,"CZOŁGI W II WOJNIE. PANTERA, TYGRYS, T-34 CZY M4 SHERMAN? KTÓRY BYŁ NAJLEPSZY? | MILITARNE ZERO #17",2024-06-03T13:07:57Z,183020,8632,921,3,2. Lekki marketing newsowy,4.72
bs7zHtref1U,KanalZero,"KONFERENCJA KADRY, PRZYGOTOWANIA DO EURO 2024, TRIUMF REALU W LM - KOWAL, PEŁKA, TRAŁKA, RUDZKI",2024-06-03T10:47:50Z,56887,1223,92,3,2. Lekki marketing newsowy,2.15
-NsGRhFga3o,KanalZero,7:00 - STANOWSKI I WARGA - POBUDKA!,2024-06-03T07:49:03Z,127538,3091,187,2,1. Rzetelny / Neutralny,2.42
B_ZOR6hQqIE,KanalZero,022 #17 - PORADY SERCOWE - MONIKA GOŹDZIALSKA & TEDE,2024-06-02T22:47:45Z,44816,1000,68,2,1. Rzetelny / Neutralny,2.23
5hd_jipvxnE,KanalZero,WIDZIAŁAM #4: WIĘŹNIOWIE IZRAELA,2024-06-02T16:19:37Z,113060,7955,1059,2,1. Rzetelny / Neutralny,7.04
NlJqIhg4dd0,KanalZero,"ŚWIAT OD ZERA #8: ZGODA NA OSTRZAŁ ROSJI, NOTOWANIA TRUMPA PO WYROKU, JAPONIA WALCZY Z TURYSTAMI",2024-06-02T14:00:15Z,147016,6087,633,4,2. Lekki marketing newsowy,4.14
AsarwacSHjo,KanalZero,"TRZECIE ŚNIADANIE #18 - MELLER, KĘDRYNA, NIZINKIEWICZ, OLCZYK, WĘCOWSKI",2024-06-02T08:00:07Z,48875,1226,526,2,1. Rzetelny / Neutralny,2.51
xmOorx9Y0so,KanalZero,"STANOWSKI, PEŁKA, RUDZKI, TRELA, ORŁOWSKI: LIVE PO FINALE LM BORUSSIA - REAL",2024-06-01T22:48:23Z,87939,2249,179,2,1. Rzetelny / Neutralny,2.56
YdETwxfPdgk,KanalZero,"ZERO PRESJI #12: RUCINSKI, SIKORA, KRAJEWSKI, CHAŁUPKA",2024-06-01T18:17:39Z,374224,6176,440,2,1. Rzetelny / Neutralny,1.65
n-mDf9x8G64,KanalZero,"MROCZNE SEKRETY NICKELODEON: SKANDALE, ZARZUTY I ŻYCIE PO SŁAWIE",2024-06-01T15:00:50Z,163141,5784,457,5,2. Lekki marketing newsowy,3.55
MRqsmoXkhDo,KanalZero,"MAZUREK & STANOWSKI #18: HOŁOWNIA, TARCZA WSCHÓD, TWOJA STARA W TVP",2024-06-01T08:42:21Z,594443,25915,2774,2,1. Rzetelny / Neutralny,4.36
eQbTp0IA6-c,KanalZero,"UWODZIŁ I WYŁUDZAŁ PIENIĄDZE – HISTORIA KOBIET, KTÓRE PADŁY OFIARĄ „OSZUSTWA ROMANTYCZNEGO”",2024-05-31T18:00:21Z,117560,3114,599,5,2. Lekki marketing newsowy,2.65
2LRyFMupXOs,KanalZero,TRUMP WINNY. CO Z WYBORAMI W USA?,2024-05-31T12:27:26Z,122872,4873,683,5,2. Lekki marketing newsowy,3.97
jt6Rx5qfCuY,KanalZero,"DEMOKRACJA, DEMOGRAFIA, DEMAGOGIA. DLACZEGO TYLE WYDAJEMY NA OCHRONĘ ZDROWIA | GOSPODARCZE ZERO #18",2024-05-31T11:00:40Z,39629,2032,249,2,1. Rzetelny / Neutralny,5.13
pVaMIHnTeQk,KanalZero,"""MONSTER"" - KTO JEST POTWOREM? CZY ""FURIOSA"" NA SIEBIE ZAROBI? PRAWDA O FESTIWALU W CANNES",2024-05-31T09:00:47Z,28567,1254,88,6,3. Wysoka manipulacja algorytmiczna,4.39
RVMiaFOmLqk,KanalZero,7:00 - TEDE I WARGA - POBUDKA!,2024-05-31T08:03:01Z,75058,1837,84,2,1. Rzetelny / Neutralny,2.45
5YSxPltVIIg,KanalZero,GRUZJA NIE CHCE DO ROSJI - BYLIŚMY NA PROTESTACH. CO MÓWIĄ ULICE TBILISI?,2024-05-30T18:00:02Z,67520,3548,574,3,2. Lekki marketing newsowy,5.25
iO5l9lZZBfU,KanalZero,RYSZARD PETRU ODPOWIADA NA WASZE PYTANIA,2024-05-30T17:12:10Z,50780,519,187,2,1. Rzetelny / Neutralny,1.02
VrulG0d9EK8,KanalZero,REFORMA TRYBUNAŁU KONSTYTUCYJNEGO - JAKIE ZMIANY I CZY TK BĘDZIE APOLITYCZNY? | NIEPOPRAWNIK #15,2024-05-30T13:00:33Z,38932,1503,293,3,2. Lekki marketing newsowy,3.86
A1Ku20yKtKU,KanalZero,"JOHN ROCKEFELLER - WIĘKSZY OD BEZOSA, MUSKA I GATESA. POTWÓR CZY FILANTROP? | BIZNESOWE ZERO #13",2024-05-30T11:00:06Z,98372,3634,384,3,2. Lekki marketing newsowy,3.69
LhJ148jRBXE,KanalZero,WPŁYW AKTYWNOŚCI FIZYCZNEJ NA ORGANIZM. “SPRAWNOŚĆ DODAJE PEWNOŚCI SIEBIE” | NAUKOWE ZERO #17,2024-05-30T09:00:14Z,68841,2605,294,2,1. Rzetelny / Neutralny,3.78
Jta5WsmsP-0,KanalZero,"ŻONA ROSYJSKIEGO OPOZYCJONISTY O SKAZANYM NA 25 LAT MĘŻU, NAWALNYM I REŻIMIE PUTINA",2024-05-29T18:00:10Z,24655,1049,105,4,2. Lekki marketing newsowy,4.25
v4ZI194Fgg0,KanalZero,DONALD TUSK ZMIENIA ZDANIE WS CPK? ROBERT MAZUREK KOMENTUJE,2024-05-29T15:00:25Z,490782,29160,3766,5,2. Lekki marketing newsowy,5.94
nfIizlievlk,KanalZero,ZERO ŚCIEMY #10: JAK ROZPOZNAĆ MANIPULACJĘ - SEKRETY SOFIZMATÓW,2024-05-29T13:00:46Z,53078,2204,287,2,1. Rzetelny / Neutralny,4.15
BiYyFYFIrac,KanalZero,"LECZENIE NIEPŁODNOŚCI W POLSCE - METODY, DOSTĘPNOŚĆ, REFUNDACJA | ZERO ZNIECZULENIA #13",2024-05-29T10:00:07Z,28041,1243,302,2,1. Rzetelny / Neutralny,4.43
Bg5tOX5U4qA,KanalZero,7:00 - TEDE I WUWUNIO - POBUDKA!,2024-05-29T07:46:39Z,142831,7578,233,2,1. Rzetelny / Neutralny,5.31
PIy8OJZVvy4,KanalZero,"POLAK SKAZANY NA DOŻYWOCIE W DR KONGA NA WOLNOŚCI.""BYŁ W NIEWŁAŚCIWYM MIEJSCU W NIEWŁAŚCIWYM CZASIE""",2024-05-29T07:35:08Z,90128,2998,388,2,1. Rzetelny / Neutralny,3.33
jv_2yGKU_XU,KanalZero,GODZINA ZERO #39: RYSZARD PETRU I ROBERT MAZUREK,2024-05-28T20:06:36Z,306435,5730,1596,3,2. Lekki marketing newsowy,1.87
lXcpHLgipe4,KanalZero,CENTRALNY PROGRAM KOMUNIKACYJNY #3: LOTNISKO CHOPINA - DLACZEGO ROZBUDOWA NIE MA SENSU?,2024-05-28T16:10:22Z,133415,9658,771,3,2. Lekki marketing newsowy,7.24
DA_ypykiIts,KanalZero,"SHEIN. OSZUKIWANIE KLIENTÓW, MATERIAŁY NIEBEZPIECZNE DLA ZDROWIA, NIELUDZKIE TRAKTOWANIE PRACOWNIKÓW",2024-05-28T14:43:40Z,276994,9650,1681,2,1. Rzetelny / Neutralny,3.48
flfU9xmolq0,KanalZero,WIELKIE KLESZCZE AFRYKAŃSKIE I CHRABĄSZCZE-ZOMBIE. WYJAŚNIAMY PRZYRODNICZE MITY | GATUNEK ZERO #17,2024-05-28T09:00:35Z,48756,3145,178,5,2. Lekki marketing newsowy,6.45
vJ1KfRlWGVc,KanalZero,7:00 - TEDE I MONIKA GOŹDZIALSKA - POBUDKA!,2024-05-28T07:59:00Z,59029,1183,227,2,1. Rzetelny / Neutralny,2.0
u0MciW7Qsks,KanalZero,GROUND ZERO #18: ROSYJSKA BROŃ JĄDROWA NA BIAŁORUSI. GOŚĆ DR WOJCIECH KONOŃCZUK,2024-05-27T20:16:34Z,96796,3695,210,2,1. Rzetelny / Neutralny,3.82
6njsny58g3w,KanalZero,LEOPARD I ABRAMS - JAK ZIMNA WOJNA WPŁYNĘŁA NA KONSTRUKCJĘ CZOŁGÓW | MILITARNE ZERO #16,2024-05-27T15:00:09Z,143137,6144,328,4,2. Lekki marketing newsowy,4.29
cLy3Bh6McSQ,KanalZero,"SPRAWA CHAJZERA. OSZUSTWO, ZARABIANIE NA ZBIÓRKACH, WĄTPLIWA TERAPIA. MASA WĄTPLIWOŚCI",2024-05-27T12:20:01Z,350873,7986,806,5,2. Lekki marketing newsowy,2.28
V1ohCiig_oI,KanalZero,"JAGIELLONIA MISTRZEM! CYRK W BARCELONIE. BEDNAREK W PREMIER LEAGUE! KOWAL, ĆWIĄKAŁA, RUDZKI I TRAŁKA",2024-05-27T10:35:48Z,67500,1929,99,3,2. Lekki marketing newsowy,2.86
DWYOKdDuyIo,KanalZero,7:00 - WUWUNIO I WARGA - POBUDKA!,2024-05-27T07:48:39Z,96285,3268,121,2,1. Rzetelny / Neutralny,3.39
Kx6jd2XF9Go,KanalZero,022 #16 - PORADY SERCOWE - MONIKA GOŹDZIALSKA & TEDE,2024-05-26T22:23:31Z,41508,792,120,2,1. Rzetelny / Neutralny,1.91
Oq4GPnK3QpM,KanalZero,JAGA RZĄDZI W EKSTRAKLASIE. TAK ŚWIĘTOWAŁ BIAŁYSTOK,2024-05-26T18:55:31Z,33560,1780,155,2,1. Rzetelny / Neutralny,5.3
q7mfvRAEJI4,KanalZero,"DLACZEGO NIE MÓWIMY ""SMACZNEGO""?",2024-05-26T17:00:26Z,1865212,18483,1368,3,2. Lekki marketing newsowy,0.99
pYG2M_cEDvQ,KanalZero,KTO PIERWSZY PODAJE RĘKĘ? JAK ZACHOWAĆ SIĘ PRZY STOLE? JAKICH TEMATÓW UNIKAĆ? TAJEMNICE SAVOIR-VIVRE,2024-05-26T15:09:44Z,106909,4275,312,6,3. Wysoka manipulacja algorytmiczna,4.0
17OPNM9CVMM,KanalZero,"ŚWIAT OD ZERA #7: FURIA W IZRAELU, CZY FENOMEN ZEŁENSKIEGO WCIĄŻ DZIAŁA, BOEING TRACI RENOMĘ",2024-05-26T13:00:00Z,122428,6417,499,2,1. Rzetelny / Neutralny,5.24
d8jf1dAtVGw,KanalZero,"TRZECIE ŚNIADANIE #17 - MELLER, WIGURA, DYMEK, JANKE, ZDORT",2024-05-26T08:00:27Z,78754,2179,584,4,2. Lekki marketing newsowy,2.77
Riy8CdR_kS4,KanalZero,"ZERO PRESJI #11: RUCINSKI, SIKORA, DOMAGAŁA, CZERNECKI",2024-05-25T18:00:12Z,354357,6165,464,2,1. Rzetelny / Neutralny,1.74
Jxk2r-yvtsU,KanalZero,COMMENTARY: Z KIM I O CO WALCZY RAFAŁ TRZASKOWSKI?,2024-05-25T15:00:22Z,303829,13077,1870,3,2. Lekki marketing newsowy,4.3
dzCc5TitVfI,KanalZero,"MAZUREK & STANOWSKI #17: FUNDUSZ SPRAWIEDLIWOŚCI, ZIOBRO, KOCZKODAN I BAGNA",2024-05-25T07:00:30Z,547322,18388,1887,2,1. Rzetelny / Neutralny,3.36
u5hqigmpk9o,KanalZero,FUNDUSZ SPRAWIEDLIWOŚCI - CO TO JEST? KTO I NA CO WYDAWAŁ MILIONY?,2024-05-24T19:18:04Z,84013,3973,596,3,2. Lekki marketing newsowy,4.73
rZepcsfyKCk,KanalZero,"„Z UST JANA HARTMANA PADŁY SŁOWA, KTÓRYCH NIE MOGĘ POZOSTAWIĆ BEZ ODPOWIEDZI”. KOMENTARZ DO DEBATY",2024-05-24T15:03:36Z,199320,8445,3415,2,1. Rzetelny / Neutralny,4.24
TltU_kBJW5U,KanalZero,CZY MOŻEMY SIĘ ZADŁUŻAĆ W NIESKOŃCZONOŚĆ? | W JAKIM STANIE JEST NASZE PAŃSTWO | GOSPODARCZE ZERO #17,2024-05-24T11:50:28Z,38667,1884,250,3,2. Lekki marketing newsowy,4.87
_7eezhrvjYE,KanalZero,“GRAJĄ W DREWNIANY I ŻENUJĄCY SPOSÓB”. “AMATORSKI TEATR JEST LEPSZY” - SĄD NAD FILMEM NIEOBLICZALNA,2024-05-24T09:00:36Z,34805,1488,116,2,1. Rzetelny / Neutralny,4.28
LUaJ4_mG89k,KanalZero,7:00 - IZA KRZAN I WARGA - POBUDKA!,2024-05-24T07:50:08Z,79343,1788,101,2,1. Rzetelny / Neutralny,2.25
AB4gr3HyRMo,KanalZero,"DEBATA - ŻYDZI: CO MYŚLĄ O POLAKACH? - MAZUREK, HARTMAN, KRAWCZYK, PAPIS, KADLČIK",2024-05-23T20:08:26Z,227428,5796,2867,5,2. Lekki marketing newsowy,2.55
bnvSE0a4ZLo,KanalZero,DEEPFAKE - CZY PRAWO NADĄŻA ZA (WIRTUALNĄ) RZECZYWISTOŚCIĄ? | NIEPOPRAWNIK #14,2024-05-23T13:02:51Z,53536,1792,158,5,2. Lekki marketing newsowy,3.35
63ZX-qGKg_A,KanalZero,"TRAFIŁ ZA KRATKI, STRACIŁ WSZYSTKO, WYWALCZYŁ WIELOMILIONOWE ODSZKODOWANIE. HISTORIA MARKA KUBALI",2024-05-23T11:18:43Z,120163,4408,573,5,2. Lekki marketing newsowy,3.67
aUFJrDSVyyo,KanalZero,WARGA RAPUJE PODCZAS PROGRAMU,2024-05-23T10:00:02Z,45164,508,23,2,1. Rzetelny / Neutralny,1.12
fVAiHpNduLM,KanalZero,DLACZEGO KORZYSTANIE Z TELEFONU W TOALECIE MOŻE BYĆ NIEBEZPIECZNE? | NAUKOWE ZERO #16,2024-05-23T09:00:37Z,90620,3689,324,3,2. Lekki marketing newsowy,4.07
mF74IldaPAQ,KanalZero,7:00 - IZA KRZAN I GAPEK - POBUDKA!,2024-05-23T07:48:40Z,98509,2881,317,2,1. Rzetelny / Neutralny,2.92
iowGHrzfASc,KanalZero,"CZY POLACY UWAŻAJĄ, ŻE ZIEMIA JEST PŁASKA?",2024-05-23T07:30:16Z,32968,646,119,3,2. Lekki marketing newsowy,1.96
q6izxRA_aEw,KanalZero,GODZINA ZERO #38: DARIUSZ SZPAKOWSKI I PRZEMYSŁAW RUDZKI,2024-05-22T20:09:56Z,88819,2789,179,3,2. Lekki marketing newsowy,3.14
NgU9Qu9jwjU,KanalZero,COMMENTARY: STANOWSKI O TOMASZU LISIE,2024-05-22T15:01:00Z,717092,32678,2814,2,1. Rzetelny / Neutralny,4.56
2jBSlb8eSho,KanalZero,ROBERT MAZUREK TYPUJE WYNIKI WYBORÓW DO PARLAMENTU EUROPEJSKIEGO,2024-05-22T13:00:03Z,246147,10694,1351,2,1. Rzetelny / Neutralny,4.34
GvRenjFF91s,KanalZero,KOWAL W OGNIU PYTAŃ!,2024-05-22T11:00:20Z,86250,884,33,3,2. Lekki marketing newsowy,1.02
5TUPr6c8HJA,KanalZero,ZERO ŚCIEMY #9: STALKERKA Z “RENIFERKA” - ANALIZA WYWIADU PIERSA MORGANA Z FIONĄ HARVEY,2024-05-22T11:00:02Z,120374,3520,401,2,1. Rzetelny / Neutralny,2.92
U0KwD_hwwVI,KanalZero,"JAK GROŹNE SĄ KLESZCZE? CHOROBY, KTÓRE PRZENOSZĄ - ICH OBJAWY I LECZENIE | ZERO ZNIECZULENIA #12",2024-05-22T09:10:13Z,45804,2193,283,3,2. Lekki marketing newsowy,4.79
D3kcMg82bOk,KanalZero,7:00 - TEDE I WARGA - POBUDKA!,2024-05-22T08:29:35Z,86515,2068,108,2,1. Rzetelny / Neutralny,2.39
5_gw_KkQqwc,KanalZero,"ROZWIĄZUJEMY MATURĘ Z HISTORII - MAZUREK, DĄBROWSKI, GWIAZDOWSKI, KROLL, WÓJCIK",2024-05-21T20:19:37Z,126914,3167,170,2,1. Rzetelny / Neutralny,2.5
EkhNWW_9_1c,KanalZero,"SWIATŁANA CICHANOUSKA: WYKORZYSTAJĄ SZMYDTA, A POTEM STANIE SIĘ ZUŻYTYM MATERIAŁEM",2024-05-21T15:59:59Z,31806,1803,320,2,1. Rzetelny / Neutralny,5.67
3nvrbd6RWZU,KanalZero,GDZIE NA ŚWIECIE ŻYJE SIĘ NAJDŁUŻEJ. CZYM SĄ NIEBIESKIE STREFY,2024-05-21T13:13:44Z,67380,2848,282,2,1. Rzetelny / Neutralny,4.23
HzhYjyMbqE8,KanalZero,JAROSŁAW BOBEREK DUBBINGUJE MAZUREK&STANOWSKI,2024-05-21T12:00:22Z,222372,6049,135,2,1. Rzetelny / Neutralny,2.72
ekiRBbqG_A4,KanalZero,CZY ROŚLINY KRZYCZĄ I JAK RATUJĄ SIĘ ZAPACHEM? | GATUNEK ZERO #16,2024-05-21T09:00:29Z,32760,2635,190,3,2. Lekki marketing newsowy,8.04
m9JOyBnnvmo,KanalZero,7:00 - MONIKA GOŹDZIALSKA I TEDE - POBUDKA!,2024-05-21T07:48:14Z,67925,1270,318,2,1. Rzetelny / Neutralny,1.87
aLtKSf7KTEE,KanalZero,GROUND ZERO #17: ODSTRASZANIE - CZEGO BOI SIĘ I CZYM STRASZY ROSJA,2024-05-20T21:02:52Z,157406,5389,305,4,2. Lekki marketing newsowy,3.42
3v1oxdzGsso,KanalZero,PREZYDENT IRANU ZGINĄŁ W WYPADKU LOTNICZYM - CO TO OZNACZA DLA POLITYKI MIĘDZYNARODOWEJ?,2024-05-20T16:22:23Z,99086,4720,435,3,2. Lekki marketing newsowy,4.76
ZDDo2nCOssA,KanalZero,WSPARCIE I EKSPLOATACJA. ILE KOSZTUJE UTRZYMANIE SPRZĘTU WOJSKOWEGO? | MILITARNE ZERO #15,2024-05-20T13:00:36Z,81785,3935,183,3,2. Lekki marketing newsowy,4.81
Gs-QYtVCo0Q,KanalZero,"POWOŁANIA NA EURO, FINAŁ EKSTRAKLASY, CITY MISTRZEM ANGLII - KOWAL, ROKUSZEWSKI, RUDZKI, TRAŁKA",2024-05-20T10:47:09Z,88952,1851,140,2,1. Rzetelny / Neutralny,2.08
7jevafkOi0o,KanalZero,MONIKA GOŹDZIALSKA I TEDE O MIŁOŚCI,2024-05-20T10:00:08Z,115914,947,106,2,1. Rzetelny / Neutralny,0.82
1yRPDOClpzM,KanalZero,7:00 - IZA KRZAN I WARGA - POBUDKA!,2024-05-20T07:43:24Z,88103,1958,140,2,1. Rzetelny / Neutralny,2.22
3mFxUtxEi6g,KanalZero,022 #15 - PORADY SERCOWE - MONIKA GOŹDZIALSKA & TEDE,2024-05-19T22:25:28Z,53954,1188,229,2,1. Rzetelny / Neutralny,2.2
QXsnxKqMGOI,KanalZero,"ŚWIAT OD ZERA #6: ZAMACH NA SŁOWACJI OBUDZI EUROPĘ? NOWY PLAN PUTINA, CELEBRYCI A WOJNY",2024-05-19T13:00:18Z,116035,5061,609,5,2. Lekki marketing newsowy,4.36
wcDaaJMLf6w,KanalZero,WIDZIAŁAM #3: ODWET. JESTEŚMY NA ZACHODNIM BRZEGU PODCZAS ATAKU,2024-05-19T10:36:18Z,197331,15002,2607,3,2. Lekki marketing newsowy,7.6
vfiLgiYdOLQ,KanalZero,GEN. MACIEJ MATERKA ODPOWIADA NA WASZE PYTANIA,2024-05-19T10:25:10Z,51570,557,56,2,1. Rzetelny / Neutralny,1.08
oUvcWof1PXk,KanalZero,"TRZECIE ŚNIADANIE #16 - MELLER, JANUSZEWSKA, WRÓBEL, LACHOWSKI, WIKŁO",2024-05-19T08:00:07Z,67368,1826,544,2,1. Rzetelny / Neutralny,2.71
bCXbdqTfoyU,KanalZero,"ZERO PRESJI #10: RUCINSKI, SIKORA, HUCZ, JURKOWSKI - GF DARWIN",2024-05-18T18:00:12Z,351806,8510,565,2,1. Rzetelny / Neutralny,2.42
hZpZnRgGD0I,KanalZero,"TERRY HAYES (""PIELGRZYM"", ""ROK SZARAŃCZY""): MUSZĘ KONKUROWAĆ Z CAŁĄ HISTORIĄ LITERATURY",2024-05-18T15:00:36Z,30285,1470,122,4,2. Lekki marketing newsowy,4.85
HPfrF_t60YY,KanalZero,"JAROSŁAW BOBEREK, POLICJANCI W POPKULTURZE I TOKSYCZNOŚĆ W SIECI | ZERO KULTURY #11",2024-05-18T09:00:10Z,72823,2685,199,2,1. Rzetelny / Neutralny,3.69
bB6GimWznmI,KanalZero,"MAZUREK & STANOWSKI #16: TUSK, MORAWIECKI, JAKIMOWICZ I KRĘCENIE LODÓW",2024-05-18T07:00:15Z,580056,23587,1889,4,2. Lekki marketing newsowy,4.07
UnOgiIbE8jk,KanalZero,GODZINA ZERO #37: KRZYSZTOF STANOWSKI I MARIANNA SCHREIBER,2024-05-17T20:47:41Z,842886,13284,4163,3,2. Lekki marketing newsowy,1.58
a3qASsXAUBM,KanalZero,LUDZIE CZY PTAKI? DLA KOGO ODRA? | GOSPODARCZE ZERO #16,2024-05-17T13:30:01Z,47340,3021,401,3,2. Lekki marketing newsowy,6.38
MOFYis95uqI,KanalZero,STRAJK MĘŻCZYZN - OJCOWIE WALCZĄ O PRAWA RODZICIELSKIE,2024-05-17T12:00:21Z,120054,9330,1604,2,1. Rzetelny / Neutralny,7.77
wfnIPR1q9PA,KanalZero,MILIONY Z BRUKSELI? ROBERT MAZUREK O ZAROBKACH EUROPOSŁÓW,2024-05-17T10:40:43Z,287126,12508,1146,3,2. Lekki marketing newsowy,4.36
M64RIpqBWDA,KanalZero,"ZERO EKRANOWE: ""RIPLEY"" PROWOKUJĄCY DO MYŚLENIA, NAJLEPSZA ROLA ZENDAYI, CO Z BOHATERKĄ ""RENIFERKA""?",2024-05-17T08:57:05Z,40026,1516,269,3,2. Lekki marketing newsowy,3.79
GANUuH1NppY,KanalZero,7:00 - IZA KRZAN I WUWUNIO - POBUDKA!,2024-05-17T07:54:18Z,187247,6588,457,2,1. Rzetelny / Neutralny,3.52
EMdvNJNkTxs,KanalZero,"DEBATA KANDYDATEK DO PARLAMENTU EUROPEJSKIEGO: ŁUKACIJEWSKA, RAFALSKA, OLIWIECKA, BRYŁKA, MATYSIAK",2024-05-16T20:13:47Z,223798,6016,2103,2,1. Rzetelny / Neutralny,2.69
